photo_id,confirmation_id,visit_id,store_id,campaign_id,photo_proof_url,photo_timestamp,photo_gps_coordinates,photo_user_id,photo_device_id,photo_type,photo_validation_status,photo_validation_reason
PH-1021-V-430-S-068,CONF-430-S-068-PEACH-010,V-430-S-068,S-068,C-2026-PEACH,photos/PH-1021-V-430-S-068.jpg,2026-07-07T18:15:00-07:00,"25.123,-116.6373",REP-001,TAB-017,pricing,passed,
PH-1022-V-430-S-068,CONF-430-S-068-PEACH-010,V-430-S-068,S-068,C-2026-PEACH,photos/PH-1022-V-430-S-068.jpg,2026-07-07T16:00:00-07:00,"39.5401,-93.4419",REP-007,TAB-019,shelf_display,passed,
PH-1023-V-430-S-068,CONF-430-S-068-PEACH-010,V-430-S-068,S-068,C-2026-PEACH,photos/PH-1023-V-430-S-068.jpg,2026-07-07T17:15:00-07:00,"38.0269,-94.7023",REP-004,TAB-020,store_front,passed,
PH-1024-V-430-S-068,CONF-430-S-068-PEACH-010,V-430-S-068,S-068,C-2026-PEACH,photos/PH-1024-V-430-S-068.jpg,2026-07-07T13:00:00-07:00,"38.8904,-115.1838",REP-004,TAB-017,posm_deployment,passed,
PH-1025-V-431-S-068,CONF-431-S-068-PEACH-011,V-431-S-068,S-068,C-2026-PEACH,photos/PH-1025-V-431-S-068.jpg,2026-07-10T08:45:00-07:00,"42.1228,-114.8727",REP-015,TAB-011,shelf_display,passed,
PH-1026-V-431-S-068,CONF-431-S-068-PEACH-011,V-431-S-068,S-068,C-2026-PEACH,photos/PH-1026-V-431-S-068.jpg,2026-07-10T09:30:00-07:00,"28.0169,-90.1449",REP-005,TAB-017,store_front,passed,
PH-1027-V-431-S-068,CONF-431-S-068-PEACH-011,V-431-S-068,S-068,C-2026-PEACH,photos/PH-1027-V-431-S-068.jpg,2026-07-10T14:45:00-07:00,"36.7384,-74.6511",REP-011,TAB-003,pricing,passed,
PH-1028-V-432-S-068,CONF-432-S-068-PEACH-012,V-432-S-068,S-068,C-2026-PEACH,photos/PH-1028-V-432-S-068.jpg,2026-07-03T15:30:00-07:00,"26.9193,-89.2855",REP-008,TAB-004,shelf_display,passed,
PH-1029-V-432-S-068,CONF-432-S-068-PEACH-012,V-432-S-068,S-068,C-2026-PEACH,photos/PH-1029-V-432-S-068.jpg,2026-07-03T15:45:00-07:00,"41.4034,-80.3449",REP-006,TAB-012,planogram,passed,
PH-1030-V-433-S-049,CONF-433-S-049-PEACH-001,V-433-S-049,S-049,C-2026-PEACH,photos/PH-1030-V-433-S-049.jpg,2026-07-02T16:15:00-05:00,"33.5076,-115.3586",REP-011,TAB-014,pricing,passed,
PH-1031-V-433-S-049,CONF-433-S-049-PEACH-001,V-433-S-049,S-049,C-2026-PEACH,photos/PH-1031-V-433-S-049.jpg,2026-07-02T17:00:00-05:00,"32.7639,-100.8314",REP-015,TAB-006,pricing,passed,
PH-1032-V-433-S-049,CONF-433-S-049-PEACH-001,V-433-S-049,S-049,C-2026-PEACH,photos/PH-1032-V-433-S-049.jpg,2026-07-02T11:45:00-05:00,"32.5835,-93.2599",REP-006,TAB-018,posm_deployment,passed,
PH-1033-V-433-S-049,CONF-433-S-049-PEACH-001,V-433-S-049,S-049,C-2026-PEACH,photos/PH-1033-V-433-S-049.jpg,2026-07-02T09:15:00-05:00,"47.6987,-110.2389",REP-011,TAB-001,shelf_display,passed,
PH-1034-V-434-S-049,CONF-434-S-049-PEACH-002,V-434-S-049,S-049,C-2026-PEACH,photos/PH-1034-V-434-S-049.jpg,2026-07-06T18:45:00-05:00,"32.1568,-90.3622",REP-011,TAB-015,planogram,failed,image quality too low
PH-1035-V-434-S-049,CONF-434-S-049-PEACH-002,V-434-S-049,S-049,C-2026-PEACH,photos/PH-1035-V-434-S-049.jpg,2026-07-06T12:30:00-05:00,"31.8028,-85.0077",REP-005,TAB-004,store_front,passed,
PH-1036-V-434-S-049,CONF-434-S-049-PEACH-002,V-434-S-049,S-049,C-2026-PEACH,photos/PH-1036-V-434-S-049.jpg,2026-07-06T17:15:00-05:00,"44.6653,-95.5786",REP-004,TAB-005,planogram,passed,
PH-1037-V-434-S-049,CONF-434-S-049-PEACH-002,V-434-S-049,S-049,C-2026-PEACH,photos/PH-1037-V-434-S-049.jpg,2026-07-06T15:30:00-05:00,"36.7324,-73.0284",REP-002,TAB-012,posm_deployment,passed,
PH-1038-V-435-S-049,CONF-435-S-049-PEACH-003,V-435-S-049,S-049,C-2026-PEACH,photos/PH-1038-V-435-S-049.jpg,2026-07-01T14:30:00-05:00,"29.7839,-81.7926",REP-002,TAB-018,pricing,passed,
PH-1039-V-436-S-049,CONF-436-S-049-PEACH-004,V-436-S-049,S-049,C-2026-PEACH,photos/PH-1039-V-436-S-049.jpg,2026-07-08T11:45:00-05:00,"46.1544,-85.5133",REP-009,TAB-010,pricing,passed,
PH-1040-V-436-S-049,CONF-436-S-049-PEACH-004,V-436-S-049,S-049,C-2026-PEACH,photos/PH-1040-V-436-S-049.jpg,2026-07-08T10:30:00-05:00,"26.7989,-104.6038",REP-008,TAB-017,shelf_display,passed,
PH-1041-V-436-S-049,CONF-436-S-049-PEACH-004,V-436-S-049,S-049,C-2026-PEACH,photos/PH-1041-V-436-S-049.jpg,2026-07-08T13:45:00-05:00,"44.1182,-118.7244",REP-005,TAB-020,store_front,passed,
PH-1042-V-436-S-049,CONF-436-S-049-PEACH-004,V-436-S-049,S-049,C-2026-PEACH,photos/PH-1042-V-436-S-049.jpg,2026-07-08T14:15:00-05:00,"34.6964,-100.8778",REP-002,TAB-014,pricing,passed,
PH-1043-V-437-S-049,CONF-437-S-049-PEACH-005,V-437-S-049,S-049,C-2026-PEACH,photos/PH-1043-V-437-S-049.jpg,2026-07-05T15:45:00-05:00,"30.3612,-71.052",REP-015,TAB-009,planogram,passed,
PH-1044-V-437-S-049,CONF-437-S-049-PEACH-005,V-437-S-049,S-049,C-2026-PEACH,photos/PH-1044-V-437-S-049.jpg,2026-07-05T18:30:00-05:00,"25.7698,-83.232",REP-007,TAB-019,pricing,passed,
PH-1045-V-438-S-049,CONF-438-S-049-PEACH-006,V-438-S-049,S-049,C-2026-PEACH,photos/PH-1045-V-438-S-049.jpg,2026-07-02T08:15:00-05:00,"47.6838,-117.2515",REP-009,TAB-002,store_front,passed,
PH-1046-V-439-S-049,CONF-439-S-049-PEACH-007,V-439-S-049,S-049,C-2026-PEACH,photos/PH-1046-V-439-S-049.jpg,2026-07-07T18:00:00-05:00,"36.7563,-96.1323",REP-016,TAB-007,shelf_display,passed,
PH-1047-V-439-S-049,CONF-439-S-049-PEACH-007,V-439-S-049,S-049,C-2026-PEACH,photos/PH-1047-V-439-S-049.jpg,2026-07-07T18:00:00-05:00,"46.05,-109.4417",REP-014,TAB-013,pricing,passed,
PH-1048-V-439-S-049,CONF-439-S-049-PEACH-007,V-439-S-049,S-049,C-2026-PEACH,photos/PH-1048-V-439-S-049.jpg,2026-07-07T16:30:00-05:00,"35.0185,-102.0181",REP-016,TAB-017,store_front,passed,
PH-1049-V-440-S-049,CONF-440-S-049-PEACH-008,V-440-S-049,S-049,C-2026-PEACH,photos/PH-1049-V-440-S-049.jpg,2026-07-03T16:45:00-05:00,"36.7758,-104.772",REP-012,TAB-015,store_front,passed,
PH-1050-V-440-S-049,CONF-440-S-049-PEACH-008,V-440-S-049,S-049,C-2026-PEACH,photos/PH-1050-V-440-S-049.jpg,2026-07-03T09:45:00-05:00,"27.2759,-76.3101",REP-010,TAB-014,posm_deployment,passed,
PH-1051-V-440-S-049,CONF-440-S-049-PEACH-008,V-440-S-049,S-049,C-2026-PEACH,photos/PH-1051-V-440-S-049.jpg,2026-07-03T17:15:00-05:00,"39.0791,-73.4489",REP-008,TAB-019,planogram,passed,
PH-1052-V-440-S-049,CONF-440-S-049-PEACH-008,V-440-S-049,S-049,C-2026-PEACH,photos/PH-1052-V-440-S-049.jpg,2026-07-03T11:15:00-05:00,"37.3949,-87.5352",REP-016,TAB-017,pricing,passed,
PH-1053-V-441-S-049,CONF-441-S-049-PEACH-009,V-441-S-049,S-049,C-2026-PEACH,photos/PH-1053-V-441-S-049.jpg,2026-07-03T16:30:00-05:00,"40.1865,-89.6779",REP-005,TAB-001,posm_deployment,passed,
PH-1054-V-441-S-049,CONF-441-S-049-PEACH-009,V-441-S-049,S-049,C-2026-PEACH,photos/PH-1054-V-441-S-049.jpg,2026-07-03T13:00:00-05:00,"46.6675,-73.034",REP-008,TAB-002,planogram,passed,
PH-1055-V-441-S-049,CONF-441-S-049-PEACH-009,V-441-S-049,S-049,C-2026-PEACH,photos/PH-1055-V-441-S-049.jpg,2026-07-03T10:00:00-05:00,"31.0151,-115.168",REP-015,TAB-014,planogram,passed,
PH-1056-V-441-S-049,CONF-441-S-049-PEACH-009,V-441-S-049,S-049,C-2026-PEACH,photos/PH-1056-V-441-S-049.jpg,2026-07-03T13:15:00-05:00,"47.9644,-108.8522",REP-010,TAB-020,planogram,passed,
PH-1057-V-442-S-049,CONF-442-S-049-PEACH-010,V-442-S-049,S-049,C-2026-PEACH,photos/PH-1057-V-442-S-049.jpg,2026-07-05T14:00:00-05:00,"47.7586,-82.3434",REP-001,TAB-018,planogram,passed,
PH-1058-V-443-S-049,CONF-443-S-049-PEACH-011,V-443-S-049,S-049,C-2026-PEACH,photos/PH-1058-V-443-S-049.jpg,2026-07-02T13:15:00-05:00,"38.5835,-117.3131",REP-014,TAB-018,pricing,passed,
PH-1059-V-443-S-049,CONF-443-S-049-PEACH-011,V-443-S-049,S-049,C-2026-PEACH,photos/PH-1059-V-443-S-049.jpg,2026-07-02T15:45:00-05:00,"28.3,-82.4475",REP-016,TAB-013,shelf_display,passed,
PH-1060-V-444-S-049,CONF-444-S-049-PEACH-012,V-444-S-049,S-049,C-2026-PEACH,photos/PH-1060-V-444-S-049.jpg,2026-07-05T09:30:00-05:00,"39.5135,-99.7987",REP-008,TAB-004,planogram,passed,
PH-1061-V-444-S-049,CONF-444-S-049-PEACH-012,V-444-S-049,S-049,C-2026-PEACH,photos/PH-1061-V-444-S-049.jpg,2026-07-05T18:15:00-05:00,"46.4936,-74.1934",REP-010,TAB-018,store_front,passed,
PH-1062-V-445-S-046,CONF-445-S-046-PEACH-001,V-445-S-046,S-046,C-2026-PEACH,photos/PH-1062-V-445-S-046.jpg,2026-07-07T08:00:00-07:00,"46.3845,-111.0874",REP-011,TAB-019,posm_deployment,passed,
PH-1063-V-445-S-046,CONF-445-S-046-PEACH-001,V-445-S-046,S-046,C-2026-PEACH,photos/PH-1063-V-445-S-046.jpg,2026-07-07T10:30:00-07:00,"47.3647,-118.5231",REP-004,TAB-015,posm_deployment,passed,
PH-1064-V-445-S-046,CONF-445-S-046-PEACH-001,V-445-S-046,S-046,C-2026-PEACH,photos/PH-1064-V-445-S-046.jpg,2026-07-07T11:45:00-07:00,"41.477,-110.8338",REP-008,TAB-007,posm_deployment,passed,
PH-1065-V-446-S-046,CONF-446-S-046-PEACH-002,V-446-S-046,S-046,C-2026-PEACH,photos/PH-1065-V-446-S-046.jpg,2026-07-05T09:45:00-07:00,"31.7242,-88.6861",REP-013,TAB-006,posm_deployment,passed,
PH-1066-V-446-S-046,CONF-446-S-046-PEACH-002,V-446-S-046,S-046,C-2026-PEACH,photos/PH-1066-V-446-S-046.jpg,2026-07-05T18:30:00-07:00,"43.0243,-96.5474",REP-005,TAB-020,shelf_display,passed,
PH-1067-V-447-S-046,CONF-447-S-046-PEACH-003,V-447-S-046,S-046,C-2026-PEACH,photos/PH-1067-V-447-S-046.jpg,2026-07-06T10:00:00-07:00,"36.4018,-106.6217",REP-011,TAB-003,pricing,passed,
PH-1068-V-448-S-046,CONF-448-S-046-PEACH-004,V-448-S-046,S-046,C-2026-PEACH,photos/PH-1068-V-448-S-046.jpg,2026-07-05T11:00:00-07:00,"36.2777,-91.6284",REP-008,TAB-005,planogram,passed,
PH-1069-V-449-S-046,CONF-449-S-046-PEACH-005,V-449-S-046,S-046,C-2026-PEACH,photos/PH-1069-V-449-S-046.jpg,2026-07-08T14:30:00-07:00,"43.7788,-88.8841",REP-003,TAB-020,pricing,passed,
PH-1070-V-449-S-046,CONF-449-S-046-PEACH-005,V-449-S-046,S-046,C-2026-PEACH,photos/PH-1070-V-449-S-046.jpg,2026-07-08T15:00:00-07:00,"36.0727,-106.1824",REP-014,TAB-011,store_front,passed,
PH-1071-V-449-S-046,CONF-449-S-046-PEACH-005,V-449-S-046,S-046,C-2026-PEACH,photos/PH-1071-V-449-S-046.jpg,2026-07-08T10:15:00-07:00,"34.9703,-94.6279",REP-015,TAB-017,planogram,passed,
PH-1072-V-450-S-046,CONF-450-S-046-PEACH-006,V-450-S-046,S-046,C-2026-PEACH,photos/PH-1072-V-450-S-046.jpg,2026-07-02T09:15:00-07:00,"40.5502,-71.3901",REP-003,TAB-019,store_front,passed,
PH-1073-V-450-S-046,CONF-450-S-046-PEACH-006,V-450-S-046,S-046,C-2026-PEACH,photos/PH-1073-V-450-S-046.jpg,2026-07-02T17:00:00-07:00,"29.4843,-85.2945",REP-016,TAB-013,pricing,passed,
PH-1074-V-450-S-046,CONF-450-S-046-PEACH-006,V-450-S-046,S-046,C-2026-PEACH,photos/PH-1074-V-450-S-046.jpg,2026-07-02T10:45:00-07:00,"39.6495,-119.9278",REP-014,TAB-006,planogram,failed,image quality too low
PH-1075-V-450-S-046,CONF-450-S-046-PEACH-006,V-450-S-046,S-046,C-2026-PEACH,photos/PH-1075-V-450-S-046.jpg,2026-07-02T12:15:00-07:00,"29.2099,-94.7114",REP-001,TAB-001,shelf_display,passed,
PH-1076-V-451-S-046,CONF-451-S-046-PEACH-008,V-451-S-046,S-046,C-2026-PEACH,photos/PH-1076-V-451-S-046.jpg,2026-07-11T12:45:00-07:00,"42.3584,-98.9978",REP-011,TAB-019,planogram,passed,
PH-1077-V-451-S-046,CONF-451-S-046-PEACH-008,V-451-S-046,S-046,C-2026-PEACH,photos/PH-1077-V-451-S-046.jpg,2026-07-11T16:45:00-07:00,"27.0166,-81.8602",REP-010,TAB-020,store_front,passed,
PH-1078-V-451-S-046,CONF-451-S-046-PEACH-008,V-451-S-046,S-046,C-2026-PEACH,photos/PH-1078-V-451-S-046.jpg,2026-07-11T10:00:00-07:00,"31.2501,-84.4841",REP-007,TAB-019,shelf_display,passed,
PH-1079-V-451-S-046,CONF-451-S-046-PEACH-008,V-451-S-046,S-046,C-2026-PEACH,photos/PH-1079-V-451-S-046.jpg,2026-07-11T16:45:00-07:00,"37.7169,-73.4261",REP-001,TAB-007,pricing,passed,
PH-1080-V-452-S-046,CONF-452-S-046-PEACH-009,V-452-S-046,S-046,C-2026-PEACH,photos/PH-1080-V-452-S-046.jpg,2026-07-07T15:45:00-07:00,"43.081,-105.6527",REP-011,TAB-007,posm_deployment,passed,
PH-1081-V-452-S-046,CONF-452-S-046-PEACH-009,V-452-S-046,S-046,C-2026-PEACH,photos/PH-1081-V-452-S-046.jpg,2026-07-07T12:15:00-07:00,"30.9952,-72.3341",REP-001,TAB-017,posm_deployment,passed,
PH-1082-V-452-S-046,CONF-452-S-046-PEACH-009,V-452-S-046,S-046,C-2026-PEACH,photos/PH-1082-V-452-S-046.jpg,2026-07-07T15:30:00-07:00,"28.4522,-102.6994",REP-001,TAB-009,posm_deployment,passed,
PH-1083-V-452-S-046,CONF-452-S-046-PEACH-009,V-452-S-046,S-046,C-2026-PEACH,photos/PH-1083-V-452-S-046.jpg,2026-07-07T11:30:00-07:00,"34.6959,-104.7046",REP-001,TAB-019,planogram,passed,
PH-1084-V-453-S-046,CONF-453-S-046-PEACH-010,V-453-S-046,S-046,C-2026-PEACH,photos/PH-1084-V-453-S-046.jpg,2026-07-04T11:00:00-07:00,"41.9996,-87.7851",REP-010,TAB-019,shelf_display,passed,
PH-1085-V-453-S-046,CONF-453-S-046-PEACH-010,V-453-S-046,S-046,C-2026-PEACH,photos/PH-1085-V-453-S-046.jpg,2026-07-04T18:30:00-07:00,"34.7508,-111.1342",REP-016,TAB-015,pricing,passed,
PH-1086-V-453-S-046,CONF-453-S-046-PEACH-010,V-453-S-046,S-046,C-2026-PEACH,photos/PH-1086-V-453-S-046.jpg,2026-07-04T08:45:00-07:00,"43.5257,-71.6609",REP-003,TAB-002,posm_deployment,failed,no timestamp recorded
PH-1087-V-454-S-046,CONF-454-S-046-PEACH-011,V-454-S-046,S-046,C-2026-PEACH,photos/PH-1087-V-454-S-046.jpg,2026-07-02T14:30:00-07:00,"44.4455,-93.5911",REP-004,TAB-015,store_front,passed,
PH-1088-V-454-S-046,CONF-454-S-046-PEACH-011,V-454-S-046,S-046,C-2026-PEACH,photos/PH-1088-V-454-S-046.jpg,2026-07-02T15:15:00-07:00,"38.8691,-100.5429",REP-008,TAB-020,shelf_display,passed,
PH-1089-V-454-S-046,CONF-454-S-046-PEACH-011,V-454-S-046,S-046,C-2026-PEACH,photos/PH-1089-V-454-S-046.jpg,2026-07-02T15:45:00-07:00,"29.5009,-110.2041",REP-007,TAB-018,pricing,passed,
PH-1090-V-455-S-046,CONF-455-S-046-PEACH-012,V-455-S-046,S-046,C-2026-PEACH,photos/PH-1090-V-455-S-046.jpg,2026-07-07T16:45:00-07:00,"27.8235,-97.6294",REP-004,TAB-013,planogram,passed,
PH-1091-V-455-S-046,CONF-455-S-046-PEACH-012,V-455-S-046,S-046,C-2026-PEACH,photos/PH-1091-V-455-S-046.jpg,2026-07-07T15:15:00-07:00,"28.2672,-103.3689",REP-016,TAB-018,pricing,passed,
PH-1092-V-456-S-078,CONF-456-S-078-PEACH-001,V-456-S-078,S-078,C-2026-PEACH,photos/PH-1092-V-456-S-078.jpg,2026-07-03T14:30:00-05:00,"38.3346,-93.8615",REP-013,TAB-001,shelf_display,passed,
PH-1093-V-456-S-078,CONF-456-S-078-PEACH-001,V-456-S-078,S-078,C-2026-PEACH,photos/PH-1093-V-456-S-078.jpg,2026-07-03T17:30:00-05:00,"46.3708,-111.1745",REP-002,TAB-018,pricing,passed,
PH-1094-V-456-S-078,CONF-456-S-078-PEACH-001,V-456-S-078,S-078,C-2026-PEACH,photos/PH-1094-V-456-S-078.jpg,2026-07-03T18:45:00-05:00,"47.9447,-112.287",REP-006,TAB-018,posm_deployment,passed,
PH-1095-V-457-S-078,CONF-457-S-078-PEACH-002,V-457-S-078,S-078,C-2026-PEACH,photos/PH-1095-V-457-S-078.jpg,2026-07-07T16:45:00-05:00,"35.5089,-70.9534",REP-015,TAB-008,store_front,passed,
PH-1096-V-457-S-078,CONF-457-S-078-PEACH-002,V-457-S-078,S-078,C-2026-PEACH,photos/PH-1096-V-457-S-078.jpg,2026-07-07T17:00:00-05:00,"37.2538,-116.6195",REP-012,TAB-019,pricing,passed,
PH-1097-V-457-S-078,CONF-457-S-078-PEACH-002,V-457-S-078,S-078,C-2026-PEACH,photos/PH-1097-V-457-S-078.jpg,2026-07-07T17:15:00-05:00,"34.8947,-72.519",REP-007,TAB-002,planogram,passed,
PH-1098-V-457-S-078,CONF-457-S-078-PEACH-002,V-457-S-078,S-078,C-2026-PEACH,photos/PH-1098-V-457-S-078.jpg,2026-07-07T14:15:00-05:00,"36.1759,-117.8548",REP-009,TAB-005,pricing,passed,
PH-1099-V-458-S-078,CONF-458-S-078-PEACH-003,V-458-S-078,S-078,C-2026-PEACH,photos/PH-1099-V-458-S-078.jpg,2026-07-01T15:45:00-05:00,"31.4321,-92.1948",REP-007,TAB-013,planogram,passed,
PH-1100-V-458-S-078,CONF-458-S-078-PEACH-003,V-458-S-078,S-078,C-2026-PEACH,photos/PH-1100-V-458-S-078.jpg,2026-07-01T09:45:00-05:00,"37.3406,-81.0036",REP-013,TAB-003,shelf_display,passed,
PH-1101-V-459-S-078,CONF-459-S-078-PEACH-004,V-459-S-078,S-078,C-2026-PEACH,photos/PH-1101-V-459-S-078.jpg,2026-07-01T10:30:00-05:00,"46.7215,-71.4128",REP-015,TAB-013,shelf_display,failed,no timestamp recorded
PH-1102-V-459-S-078,CONF-459-S-078-PEACH-004,V-459-S-078,S-078,C-2026-PEACH,photos/PH-1102-V-459-S-078.jpg,2026-07-01T14:30:00-05:00,"33.0095,-81.7261",REP-002,TAB-001,pricing,passed,
PH-1103-V-459-S-078,CONF-459-S-078-PEACH-004,V-459-S-078,S-078,C-2026-PEACH,photos/PH-1103-V-459-S-078.jpg,2026-07-01T11:30:00-05:00,"46.3612,-84.6544",REP-001,TAB-001,store_front,passed,
PH-1104-V-460-S-078,CONF-460-S-078-PEACH-005,V-460-S-078,S-078,C-2026-PEACH,photos/PH-1104-V-460-S-078.jpg,2026-07-01T10:30:00-05:00,"40.7955,-84.9997",REP-011,TAB-001,planogram,passed,
PH-1105-V-460-S-078,CONF-460-S-078-PEACH-005,V-460-S-078,S-078,C-2026-PEACH,photos/PH-1105-V-460-S-078.jpg,2026-07-01T16:45:00-05:00,"31.1475,-118.5648",REP-008,TAB-012,store_front,passed,
PH-1106-V-460-S-078,CONF-460-S-078-PEACH-005,V-460-S-078,S-078,C-2026-PEACH,photos/PH-1106-V-460-S-078.jpg,2026-07-01T13:15:00-05:00,"31.284,-78.1828",REP-013,TAB-010,store_front,passed,
PH-1107-V-460-S-078,CONF-460-S-078-PEACH-005,V-460-S-078,S-078,C-2026-PEACH,photos/PH-1107-V-460-S-078.jpg,2026-07-01T15:45:00-05:00,"27.3076,-116.9251",REP-015,TAB-005,shelf_display,passed,
PH-1108-V-461-S-078,CONF-461-S-078-PEACH-006,V-461-S-078,S-078,C-2026-PEACH,photos/PH-1108-V-461-S-078.jpg,2026-07-05T09:30:00-05:00,"45.8714,-83.4769",REP-008,TAB-008,posm_deployment,passed,
PH-1109-V-461-S-078,CONF-461-S-078-PEACH-006,V-461-S-078,S-078,C-2026-PEACH,photos/PH-1109-V-461-S-078.jpg,2026-07-05T13:00:00-05:00,"25.2555,-96.9893",REP-016,TAB-014,store_front,failed,image quality too low
PH-1110-V-461-S-078,CONF-461-S-078-PEACH-006,V-461-S-078,S-078,C-2026-PEACH,photos/PH-1110-V-461-S-078.jpg,2026-07-05T17:15:00-05:00,"45.5357,-98.1551",REP-002,TAB-011,posm_deployment,passed,
PH-1111-V-461-S-078,CONF-461-S-078-PEACH-006,V-461-S-078,S-078,C-2026-PEACH,photos/PH-1111-V-461-S-078.jpg,2026-07-05T18:00:00-05:00,"30.5274,-92.2955",REP-004,TAB-014,store_front,passed,
PH-1112-V-462-S-078,CONF-462-S-078-PEACH-007,V-462-S-078,S-078,C-2026-PEACH,photos/PH-1112-V-462-S-078.jpg,2026-07-06T13:00:00-05:00,"47.0012,-118.1259",REP-002,TAB-001,pricing,passed,
PH-1113-V-463-S-078,CONF-463-S-078-PEACH-008,V-463-S-078,S-078,C-2026-PEACH,photos/PH-1113-V-463-S-078.jpg,2026-07-07T13:15:00-05:00,"33.4168,-75.769",REP-006,TAB-005,planogram,passed,
PH-1114-V-464-S-078,CONF-464-S-078-PEACH-009,V-464-S-078,S-078,C-2026-PEACH,photos/PH-1114-V-464-S-078.jpg,2026-07-06T10:00:00-05:00,"32.7905,-109.3936",REP-010,TAB-018,store_front,passed,
PH-1115-V-464-S-078,CONF-464-S-078-PEACH-009,V-464-S-078,S-078,C-2026-PEACH,photos/PH-1115-V-464-S-078.jpg,2026-07-06T17:30:00-05:00,"42.6362,-110.5232",REP-003,TAB-015,pricing,passed,
PH-1116-V-464-S-078,CONF-464-S-078-PEACH-009,V-464-S-078,S-078,C-2026-PEACH,photos/PH-1116-V-464-S-078.jpg,2026-07-06T11:00:00-05:00,"29.5787,-73.1118",REP-011,TAB-014,store_front,passed,
PH-1117-V-465-S-078,CONF-465-S-078-PEACH-010,V-465-S-078,S-078,C-2026-PEACH,photos/PH-1117-V-465-S-078.jpg,2026-07-01T14:30:00-05:00,"33.0322,-87.0351",REP-003,TAB-001,pricing,passed,
PH-1118-V-466-S-078,CONF-466-S-078-PEACH-011,V-466-S-078,S-078,C-2026-PEACH,photos/PH-1118-V-466-S-078.jpg,2026-07-07T10:45:00-05:00,"27.5754,-80.7364",REP-010,TAB-002,store_front,passed,
PH-1119-V-466-S-078,CONF-466-S-078-PEACH-011,V-466-S-078,S-078,C-2026-PEACH,photos/PH-1119-V-466-S-078.jpg,2026-07-07T08:45:00-05:00,"26.4685,-78.6279",REP-008,TAB-017,shelf_display,passed,
PH-1120-V-468-S-038,CONF-468-S-038-BTS-001,V-468-S-038,S-038,C-2026-BTS,photos/PH-1120-V-468-S-038.jpg,2026-08-08T17:45:00-04:00,"43.5231,-90.8497",REP-005,TAB-017,store_front,passed,
PH-1121-V-468-S-038,CONF-468-S-038-BTS-001,V-468-S-038,S-038,C-2026-BTS,photos/PH-1121-V-468-S-038.jpg,2026-08-08T10:30:00-04:00,"30.3951,-80.9593",REP-002,TAB-012,shelf_display,passed,
PH-1122-V-468-S-038,CONF-468-S-038-BTS-001,V-468-S-038,S-038,C-2026-BTS,photos/PH-1122-V-468-S-038.jpg,2026-08-08T08:15:00-04:00,"33.261,-103.9791",REP-004,TAB-019,posm_deployment,passed,
PH-1123-V-468-S-038,CONF-468-S-038-BTS-001,V-468-S-038,S-038,C-2026-BTS,photos/PH-1123-V-468-S-038.jpg,2026-08-08T16:30:00-04:00,"34.3931,-106.8663",REP-014,TAB-011,planogram,passed,
PH-1124-V-469-S-038,CONF-469-S-038-BTS-002,V-469-S-038,S-038,C-2026-BTS,photos/PH-1124-V-469-S-038.jpg,2026-08-02T17:15:00-04:00,"31.2519,-71.9335",REP-014,TAB-012,planogram,passed,
PH-1125-V-470-S-038,CONF-470-S-038-BTS-003,V-470-S-038,S-038,C-2026-BTS,photos/PH-1125-V-470-S-038.jpg,2026-08-05T18:30:00-04:00,"39.7537,-72.8945",REP-009,TAB-017,pricing,passed,
PH-1126-V-470-S-038,CONF-470-S-038-BTS-003,V-470-S-038,S-038,C-2026-BTS,photos/PH-1126-V-470-S-038.jpg,2026-08-05T14:15:00-04:00,"35.8543,-103.1874",REP-008,TAB-001,posm_deployment,passed,
PH-1127-V-471-S-038,CONF-471-S-038-BTS-004,V-471-S-038,S-038,C-2026-BTS,photos/PH-1127-V-471-S-038.jpg,2026-08-07T12:45:00-04:00,"38.4415,-70.0364",REP-004,TAB-012,posm_deployment,passed,
PH-1128-V-471-S-038,CONF-471-S-038-BTS-004,V-471-S-038,S-038,C-2026-BTS,photos/PH-1128-V-471-S-038.jpg,2026-08-07T18:15:00-04:00,"28.1862,-75.5218",REP-011,TAB-002,pricing,passed,
PH-1129-V-471-S-038,CONF-471-S-038-BTS-004,V-471-S-038,S-038,C-2026-BTS,photos/PH-1129-V-471-S-038.jpg,2026-08-07T08:30:00-04:00,"33.6244,-101.1926",REP-001,TAB-012,store_front,passed,
PH-1130-V-471-S-038,CONF-471-S-038-BTS-004,V-471-S-038,S-038,C-2026-BTS,photos/PH-1130-V-471-S-038.jpg,2026-08-07T14:30:00-04:00,"39.8102,-85.1883",REP-016,TAB-018,store_front,failed,out of geofence
PH-1131-V-472-S-038,CONF-472-S-038-BTS-005,V-472-S-038,S-038,C-2026-BTS,photos/PH-1131-V-472-S-038.jpg,2026-08-06T17:30:00-04:00,"47.2494,-90.8181",REP-016,TAB-009,shelf_display,passed,
PH-1132-V-472-S-038,CONF-472-S-038-BTS-005,V-472-S-038,S-038,C-2026-BTS,photos/PH-1132-V-472-S-038.jpg,2026-08-06T08:15:00-04:00,"45.1559,-77.8334",REP-011,TAB-005,posm_deployment,passed,
PH-1133-V-472-S-038,CONF-472-S-038-BTS-005,V-472-S-038,S-038,C-2026-BTS,photos/PH-1133-V-472-S-038.jpg,2026-08-06T14:00:00-04:00,"42.6405,-91.6739",REP-004,TAB-001,shelf_display,passed,
