allocation_id,campaign_id,sku,store_id,planned_quantity,planned_receipt_date,allocation_phase,allocation_method,holdback_pct,planner_owner
A-1127-S-100-FCL-007,C-2026-FCL,FCL-007,S-100,18,2026-08-28,initial,fair_share,0.12,Marcus Lee
A-1128-S-100-FCL-008,C-2026-FCL,FCL-008,S-100,50,2026-08-27,initial,size_curve,0.07,Marcus Lee
A-1129-S-100-FCL-009,C-2026-FCL,FCL-009,S-100,40,2026-08-30,initial,door_index,0.07,Marcus Lee
A-1130-S-100-FCL-010,C-2026-FCL,FCL-010,S-100,40,2026-08-28,initial,door_index,0.06,Marcus Lee
A-1131-S-063-FCL-001,C-2026-FCL,FCL-001,S-063,200,2026-08-27,initial,size_curve,0.14,Marcus Lee
A-1132-S-063-FCL-002,C-2026-FCL,FCL-002,S-063,78,2026-08-29,initial,fair_share,0.13,Marcus Lee
A-1133-S-063-FCL-003,C-2026-FCL,FCL-003,S-063,72,2026-08-29,initial,manual_override,0.1,Marcus Lee
A-1134-S-063-FCL-004,C-2026-FCL,FCL-004,S-063,76,2026-08-27,initial,manual_override,0.13,Marcus Lee
A-1135-S-063-FCL-005,C-2026-FCL,FCL-005,S-063,79,2026-08-29,initial,manual_override,0.06,Marcus Lee
A-1136-S-063-FCL-006,C-2026-FCL,FCL-006,S-063,72,2026-08-28,transfer,door_index,0.11,Marcus Lee
A-1137-S-063-FCL-007,C-2026-FCL,FCL-007,S-063,85,2026-08-29,chase,fair_share,0.08,Marcus Lee
A-1138-S-063-FCL-008,C-2026-FCL,FCL-008,S-063,67,2026-08-30,replenishment,manual_override,0.08,Marcus Lee
A-1139-S-063-FCL-009,C-2026-FCL,FCL-009,S-063,48,2026-08-28,replenishment,manual_override,0.08,Marcus Lee
A-1140-S-063-FCL-010,C-2026-FCL,FCL-010,S-063,43,2026-08-30,replenishment,fair_share,0.1,Marcus Lee
A-1141-S-041-FCL-001,C-2026-FCL,FCL-001,S-041,200,2026-08-30,initial,size_curve,0.09,Marcus Lee
A-1142-S-041-FCL-002,C-2026-FCL,FCL-002,S-041,77,2026-08-30,initial,fair_share,0.06,Marcus Lee
A-1143-S-041-FCL-003,C-2026-FCL,FCL-003,S-041,82,2026-08-27,initial,door_index,0.13,Marcus Lee
A-1144-S-041-FCL-004,C-2026-FCL,FCL-004,S-041,42,2026-08-30,initial,size_curve,0.08,Marcus Lee
A-1145-S-041-FCL-005,C-2026-FCL,FCL-005,S-041,86,2026-08-27,initial,manual_override,0.11,Marcus Lee
A-1146-S-041-FCL-006,C-2026-FCL,FCL-006,S-041,56,2026-08-28,chase,door_index,0.07,Marcus Lee
A-1147-S-041-FCL-007,C-2026-FCL,FCL-007,S-041,45,2026-08-28,replenishment,fair_share,0.09,Marcus Lee
A-1148-S-041-FCL-008,C-2026-FCL,FCL-008,S-041,41,2026-08-30,initial,fair_share,0.07,Marcus Lee
A-1149-S-041-FCL-009,C-2026-FCL,FCL-009,S-041,70,2026-08-27,initial,manual_override,0.08,Marcus Lee
A-1150-S-041-FCL-010,C-2026-FCL,FCL-010,S-041,92,2026-08-28,initial,manual_override,0.13,Marcus Lee
A-1151-S-078-FCL-001,C-2026-FCL,FCL-001,S-078,180,2026-08-29,initial,door_index,0.06,Marcus Lee
A-1152-S-078-FCL-002,C-2026-FCL,FCL-002,S-078,41,2026-08-29,replenishment,door_index,0.1,Marcus Lee
A-1153-S-078-FCL-003,C-2026-FCL,FCL-003,S-078,49,2026-08-29,initial,door_index,0.06,Marcus Lee
A-1154-S-078-FCL-004,C-2026-FCL,FCL-004,S-078,89,2026-08-27,initial,manual_override,0.05,Marcus Lee
A-1155-S-078-FCL-005,C-2026-FCL,FCL-005,S-078,50,2026-08-29,initial,manual_override,0.15,Marcus Lee
A-1156-S-078-FCL-006,C-2026-FCL,FCL-006,S-078,70,2026-08-30,replenishment,door_index,0.07,Marcus Lee
A-1157-S-078-FCL-007,C-2026-FCL,FCL-007,S-078,76,2026-08-27,initial,fair_share,0.06,Marcus Lee
A-1158-S-078-FCL-008,C-2026-FCL,FCL-008,S-078,94,2026-08-27,transfer,manual_override,0.12,Marcus Lee
A-1159-S-078-FCL-009,C-2026-FCL,FCL-009,S-078,78,2026-08-28,initial,manual_override,0.1,Marcus Lee
A-1160-S-078-FCL-010,C-2026-FCL,FCL-010,S-078,77,2026-08-27,initial,fair_share,0.1,Marcus Lee
A-1161-S-082-FCL-001,C-2026-FCL,FCL-001,S-082,200,2026-08-28,initial,size_curve,0.14,Marcus Lee
A-1162-S-082-FCL-002,C-2026-FCL,FCL-002,S-082,41,2026-08-27,initial,size_curve,0.09,Marcus Lee
A-1163-S-082-FCL-003,C-2026-FCL,FCL-003,S-082,42,2026-08-30,initial,door_index,0.1,Marcus Lee
A-1164-S-082-FCL-004,C-2026-FCL,FCL-004,S-082,43,2026-08-29,initial,size_curve,0.14,Marcus Lee
A-1165-S-082-FCL-005,C-2026-FCL,FCL-005,S-082,60,2026-08-27,initial,size_curve,0.12,Marcus Lee
A-1166-S-082-FCL-006,C-2026-FCL,FCL-006,S-082,39,2026-08-27,replenishment,size_curve,0.13,Marcus Lee
A-1167-S-082-FCL-007,C-2026-FCL,FCL-007,S-082,25,2026-08-29,initial,fair_share,0.12,Marcus Lee
A-1168-S-082-FCL-008,C-2026-FCL,FCL-008,S-082,23,2026-08-29,initial,manual_override,0.06,Marcus Lee
A-1169-S-082-FCL-009,C-2026-FCL,FCL-009,S-082,41,2026-08-27,initial,door_index,0.11,Marcus Lee
A-1170-S-082-FCL-010,C-2026-FCL,FCL-010,S-082,16,2026-08-28,replenishment,size_curve,0.12,Marcus Lee
A-1171-S-090-FCL-001,C-2026-FCL,FCL-001,S-090,180,2026-08-30,replenishment,size_curve,0.09,Marcus Lee
A-1172-S-090-FCL-002,C-2026-FCL,FCL-002,S-090,79,2026-08-29,initial,door_index,0.1,Marcus Lee
A-1173-S-090-FCL-003,C-2026-FCL,FCL-003,S-090,61,2026-08-28,initial,size_curve,0.14,Marcus Lee
A-1174-S-090-FCL-004,C-2026-FCL,FCL-004,S-090,94,2026-08-30,initial,manual_override,0.13,Marcus Lee
A-1175-S-090-FCL-005,C-2026-FCL,FCL-005,S-090,93,2026-08-30,transfer,fair_share,0.13,Marcus Lee
A-1176-S-090-FCL-006,C-2026-FCL,FCL-006,S-090,42,2026-08-30,initial,fair_share,0.14,Marcus Lee
A-1177-S-090-FCL-007,C-2026-FCL,FCL-007,S-090,98,2026-08-28,initial,size_curve,0.12,Marcus Lee
A-1178-S-090-FCL-008,C-2026-FCL,FCL-008,S-090,88,2026-08-27,initial,fair_share,0.07,Marcus Lee
A-1179-S-090-FCL-009,C-2026-FCL,FCL-009,S-090,63,2026-08-28,replenishment,fair_share,0.13,Marcus Lee
A-1180-S-090-FCL-010,C-2026-FCL,FCL-010,S-090,68,2026-08-27,initial,fair_share,0.07,Marcus Lee
A-1181-S-008-FCL-001,C-2026-FCL,FCL-001,S-008,200,2026-08-28,initial,door_index,0.06,Marcus Lee
A-1182-S-008-FCL-002,C-2026-FCL,FCL-002,S-008,63,2026-08-27,initial,door_index,0.07,Marcus Lee
A-1183-S-008-FCL-003,C-2026-FCL,FCL-003,S-008,88,2026-08-27,initial,door_index,0.13,Marcus Lee
A-1184-S-008-FCL-004,C-2026-FCL,FCL-004,S-008,66,2026-08-27,replenishment,size_curve,0.14,Marcus Lee
A-1185-S-008-FCL-005,C-2026-FCL,FCL-005,S-008,68,2026-08-29,initial,fair_share,0.06,Marcus Lee
A-1186-S-008-FCL-006,C-2026-FCL,FCL-006,S-008,60,2026-08-27,transfer,door_index,0.09,Marcus Lee
A-1187-S-008-FCL-007,C-2026-FCL,FCL-007,S-008,65,2026-08-30,initial,door_index,0.14,Marcus Lee
A-1188-S-008-FCL-008,C-2026-FCL,FCL-008,S-008,43,2026-08-28,initial,size_curve,0.12,Marcus Lee
A-1189-S-008-FCL-009,C-2026-FCL,FCL-009,S-008,60,2026-08-28,initial,size_curve,0.14,Marcus Lee
A-1190-S-008-FCL-010,C-2026-FCL,FCL-010,S-008,79,2026-08-29,initial,manual_override,0.11,Marcus Lee
A-1191-S-047-FCL-001,C-2026-FCL,FCL-001,S-047,220,2026-08-27,initial,manual_override,0.13,Marcus Lee
A-1192-S-047-FCL-002,C-2026-FCL,FCL-002,S-047,96,2026-08-28,initial,size_curve,0.09,Marcus Lee
A-1193-S-047-FCL-003,C-2026-FCL,FCL-003,S-047,86,2026-08-29,initial,size_curve,0.07,Marcus Lee
A-1194-S-047-FCL-004,C-2026-FCL,FCL-004,S-047,72,2026-08-28,initial,door_index,0.05,Marcus Lee
A-1195-S-047-FCL-005,C-2026-FCL,FCL-005,S-047,96,2026-08-28,initial,size_curve,0.12,Marcus Lee
A-1196-S-047-FCL-006,C-2026-FCL,FCL-006,S-047,72,2026-08-30,initial,size_curve,0.08,Marcus Lee
A-1197-S-047-FCL-007,C-2026-FCL,FCL-007,S-047,72,2026-08-28,initial,fair_share,0.09,Marcus Lee
A-1198-S-047-FCL-008,C-2026-FCL,FCL-008,S-047,76,2026-08-30,initial,door_index,0.13,Marcus Lee
A-1199-S-047-FCL-009,C-2026-FCL,FCL-009,S-047,77,2026-08-29,initial,size_curve,0.12,Marcus Lee
A-1200-S-047-FCL-010,C-2026-FCL,FCL-010,S-047,92,2026-08-29,initial,door_index,0.06,Marcus Lee
A-1201-S-089-FCL-001,C-2026-FCL,FCL-001,S-089,220,2026-08-29,replenishment,size_curve,0.1,Marcus Lee
A-1202-S-089-FCL-002,C-2026-FCL,FCL-002,S-089,98,2026-08-27,replenishment,fair_share,0.06,Marcus Lee
A-1203-S-089-FCL-003,C-2026-FCL,FCL-003,S-089,134,2026-08-29,initial,manual_override,0.06,Marcus Lee
A-1204-S-089-FCL-004,C-2026-FCL,FCL-004,S-089,147,2026-08-27,initial,manual_override,0.14,Marcus Lee
A-1205-S-089-FCL-005,C-2026-FCL,FCL-005,S-089,143,2026-08-27,transfer,manual_override,0.12,Marcus Lee
A-1206-S-089-FCL-006,C-2026-FCL,FCL-006,S-089,133,2026-08-29,initial,door_index,0.1,Marcus Lee
A-1207-S-089-FCL-007,C-2026-FCL,FCL-007,S-089,138,2026-08-29,chase,fair_share,0.12,Marcus Lee
A-1208-S-089-FCL-008,C-2026-FCL,FCL-008,S-089,138,2026-08-27,initial,door_index,0.14,Marcus Lee
A-1209-S-089-FCL-009,C-2026-FCL,FCL-009,S-089,127,2026-08-30,initial,manual_override,0.06,Marcus Lee
A-1210-S-089-FCL-010,C-2026-FCL,FCL-010,S-089,127,2026-08-28,initial,door_index,0.06,Marcus Lee
A-1211-S-019-FCL-001,C-2026-FCL,FCL-001,S-019,200,2026-08-28,initial,manual_override,0.05,Marcus Lee
A-1212-S-019-FCL-002,C-2026-FCL,FCL-002,S-019,49,2026-08-29,initial,manual_override,0.05,Marcus Lee
A-1213-S-019-FCL-003,C-2026-FCL,FCL-003,S-019,97,2026-08-28,replenishment,door_index,0.07,Marcus Lee
A-1214-S-019-FCL-004,C-2026-FCL,FCL-004,S-019,87,2026-08-27,initial,size_curve,0.06,Marcus Lee
A-1215-S-019-FCL-005,C-2026-FCL,FCL-005,S-019,42,2026-08-27,initial,size_curve,0.11,Marcus Lee
A-1216-S-019-FCL-006,C-2026-FCL,FCL-006,S-019,97,2026-08-28,initial,manual_override,0.13,Marcus Lee
A-1217-S-019-FCL-007,C-2026-FCL,FCL-007,S-019,93,2026-08-29,initial,manual_override,0.13,Marcus Lee
A-1218-S-019-FCL-008,C-2026-FCL,FCL-008,S-019,82,2026-08-27,initial,size_curve,0.06,Marcus Lee
A-1219-S-019-FCL-009,C-2026-FCL,FCL-009,S-019,79,2026-08-27,initial,manual_override,0.08,Marcus Lee
A-1220-S-019-FCL-010,C-2026-FCL,FCL-010,S-019,42,2026-08-27,initial,fair_share,0.14,Marcus Lee
A-1221-S-055-FCL-001,C-2026-FCL,FCL-001,S-055,220,2026-08-30,initial,size_curve,0.11,Marcus Lee
A-1222-S-055-FCL-002,C-2026-FCL,FCL-002,S-055,47,2026-08-30,initial,fair_share,0.15,Marcus Lee
A-1223-S-055-FCL-003,C-2026-FCL,FCL-003,S-055,73,2026-08-29,initial,fair_share,0.06,Marcus Lee
A-1224-S-055-FCL-004,C-2026-FCL,FCL-004,S-055,99,2026-08-29,chase,size_curve,0.13,Marcus Lee
A-1225-S-055-FCL-005,C-2026-FCL,FCL-005,S-055,55,2026-08-27,initial,size_curve,0.09,Marcus Lee
A-1226-S-055-FCL-006,C-2026-FCL,FCL-006,S-055,42,2026-08-27,replenishment,fair_share,0.08,Marcus Lee
A-1227-S-055-FCL-007,C-2026-FCL,FCL-007,S-055,51,2026-08-27,initial,size_curve,0.09,Marcus Lee
A-1228-S-055-FCL-008,C-2026-FCL,FCL-008,S-055,45,2026-08-30,transfer,door_index,0.08,Marcus Lee
A-1229-S-055-FCL-009,C-2026-FCL,FCL-009,S-055,51,2026-08-28,initial,door_index,0.08,Marcus Lee
A-1230-S-055-FCL-010,C-2026-FCL,FCL-010,S-055,66,2026-08-29,initial,size_curve,0.07,Marcus Lee
A-1231-S-048-FCL-001,C-2026-FCL,FCL-001,S-048,220,2026-08-30,initial,fair_share,0.08,Marcus Lee
A-1232-S-048-FCL-002,C-2026-FCL,FCL-002,S-048,66,2026-08-28,initial,fair_share,0.06,Marcus Lee
A-1233-S-048-FCL-003,C-2026-FCL,FCL-003,S-048,55,2026-08-29,initial,manual_override,0.14,Marcus Lee
A-1234-S-048-FCL-004,C-2026-FCL,FCL-004,S-048,57,2026-08-30,initial,manual_override,0.06,Marcus Lee
A-1235-S-048-FCL-005,C-2026-FCL,FCL-005,S-048,41,2026-08-27,initial,fair_share,0.08,Marcus Lee
A-1236-S-048-FCL-006,C-2026-FCL,FCL-006,S-048,77,2026-08-30,initial,door_index,0.08,Marcus Lee
A-1237-S-048-FCL-007,C-2026-FCL,FCL-007,S-048,66,2026-08-27,initial,door_index,0.13,Marcus Lee
A-1238-S-048-FCL-008,C-2026-FCL,FCL-008,S-048,49,2026-08-28,initial,door_index,0.13,Marcus Lee
A-1239-S-048-FCL-009,C-2026-FCL,FCL-009,S-048,74,2026-08-27,chase,manual_override,0.05,Marcus Lee
A-1240-S-048-FCL-010,C-2026-FCL,FCL-010,S-048,92,2026-08-27,chase,size_curve,0.12,Marcus Lee
A-1241-S-050-FCL-001,C-2026-FCL,FCL-001,S-050,180,2026-08-30,initial,manual_override,0.08,Marcus Lee
A-1242-S-050-FCL-002,C-2026-FCL,FCL-002,S-050,56,2026-08-27,transfer,door_index,0.11,Marcus Lee
A-1243-S-050-FCL-003,C-2026-FCL,FCL-003,S-050,72,2026-08-28,initial,fair_share,0.08,Marcus Lee
A-1244-S-050-FCL-004,C-2026-FCL,FCL-004,S-050,65,2026-08-30,replenishment,size_curve,0.14,Marcus Lee
A-1245-S-050-FCL-005,C-2026-FCL,FCL-005,S-050,53,2026-08-28,replenishment,size_curve,0.11,Marcus Lee
A-1246-S-050-FCL-006,C-2026-FCL,FCL-006,S-050,88,2026-08-27,initial,size_curve,0.08,Marcus Lee
A-1247-S-050-FCL-007,C-2026-FCL,FCL-007,S-050,69,2026-08-28,initial,door_index,0.11,Marcus Lee
A-1248-S-050-FCL-008,C-2026-FCL,FCL-008,S-050,40,2026-08-27,initial,fair_share,0.12,Marcus Lee
A-1249-S-050-FCL-009,C-2026-FCL,FCL-009,S-050,66,2026-08-27,initial,fair_share,0.13,Marcus Lee
A-1250-S-050-FCL-010,C-2026-FCL,FCL-010,S-050,81,2026-08-30,initial,manual_override,0.12,Marcus Lee
A-1251-S-074-FCL-001,C-2026-FCL,FCL-001,S-074,200,2026-08-27,replenishment,size_curve,0.09,Marcus Lee
A-1252-S-074-FCL-002,C-2026-FCL,FCL-002,S-074,59,2026-08-30,initial,size_curve,0.14,Marcus Lee
A-1253-S-074-FCL-003,C-2026-FCL,FCL-003,S-074,43,2026-08-30,initial,fair_share,0.13,Marcus Lee
A-1254-S-074-FCL-004,C-2026-FCL,FCL-004,S-074,58,2026-08-28,initial,size_curve,0.13,Marcus Lee
A-1255-S-074-FCL-005,C-2026-FCL,FCL-005,S-074,29,2026-08-29,transfer,size_curve,0.05,Marcus Lee
A-1256-S-074-FCL-006,C-2026-FCL,FCL-006,S-074,46,2026-08-29,initial,manual_override,0.06,Marcus Lee
A-1257-S-074-FCL-007,C-2026-FCL,FCL-007,S-074,32,2026-08-27,initial,door_index,0.12,Marcus Lee
A-1258-S-074-FCL-008,C-2026-FCL,FCL-008,S-074,51,2026-08-29,initial,door_index,0.12,Marcus Lee
A-1259-S-074-FCL-009,C-2026-FCL,FCL-009,S-074,23,2026-08-28,chase,door_index,0.14,Marcus Lee
A-1260-S-074-FCL-010,C-2026-FCL,FCL-010,S-074,32,2026-08-29,replenishment,fair_share,0.15,Marcus Lee
A-1261-S-002-FCL-001,C-2026-FCL,FCL-001,S-002,220,2026-08-28,initial,manual_override,0.05,Marcus Lee
A-1262-S-002-FCL-002,C-2026-FCL,FCL-002,S-002,67,2026-08-30,replenishment,size_curve,0.09,Marcus Lee
A-1263-S-002-FCL-003,C-2026-FCL,FCL-003,S-002,66,2026-08-28,initial,manual_override,0.1,Marcus Lee
A-1264-S-002-FCL-004,C-2026-FCL,FCL-004,S-002,73,2026-08-30,replenishment,door_index,0.05,Marcus Lee
A-1265-S-002-FCL-005,C-2026-FCL,FCL-005,S-002,98,2026-08-27,initial,size_curve,0.05,Marcus Lee
A-1266-S-002-FCL-006,C-2026-FCL,FCL-006,S-002,52,2026-08-28,initial,fair_share,0.15,Marcus Lee
A-1267-S-002-FCL-007,C-2026-FCL,FCL-007,S-002,54,2026-08-27,chase,door_index,0.07,Marcus Lee
A-1268-S-002-FCL-008,C-2026-FCL,FCL-008,S-002,61,2026-08-28,initial,fair_share,0.05,Marcus Lee
A-1269-S-002-FCL-009,C-2026-FCL,FCL-009,S-002,67,2026-08-30,initial,size_curve,0.13,Marcus Lee
A-1270-S-002-FCL-010,C-2026-FCL,FCL-010,S-002,55,2026-08-30,initial,size_curve,0.13,Marcus Lee
A-1271-S-037-FCL-001,C-2026-FCL,FCL-001,S-037,200,2026-08-29,chase,manual_override,0.13,Marcus Lee
A-1272-S-037-FCL-002,C-2026-FCL,FCL-002,S-037,55,2026-08-27,initial,fair_share,0.15,Marcus Lee
A-1273-S-037-FCL-003,C-2026-FCL,FCL-003,S-037,17,2026-08-27,initial,fair_share,0.13,Marcus Lee
A-1274-S-037-FCL-004,C-2026-FCL,FCL-004,S-037,18,2026-08-27,initial,manual_override,0.06,Marcus Lee
A-1275-S-037-FCL-005,C-2026-FCL,FCL-005,S-037,58,2026-08-30,initial,size_curve,0.13,Marcus Lee
A-1276-S-037-FCL-006,C-2026-FCL,FCL-006,S-037,40,2026-08-30,initial,manual_override,0.07,Marcus Lee
A-1277-S-037-FCL-007,C-2026-FCL,FCL-007,S-037,53,2026-08-30,initial,manual_override,0.13,Marcus Lee
A-1278-S-037-FCL-008,C-2026-FCL,FCL-008,S-037,54,2026-08-30,initial,fair_share,0.1,Marcus Lee
A-1279-S-037-FCL-009,C-2026-FCL,FCL-009,S-037,36,2026-08-29,initial,fair_share,0.11,Marcus Lee
A-1280-S-037-FCL-010,C-2026-FCL,FCL-010,S-037,19,2026-08-29,replenishment,door_index,0.11,Marcus Lee
A-1281-S-045-FCL-001,C-2026-FCL,FCL-001,S-045,200,2026-08-28,initial,manual_override,0.07,Marcus Lee
A-1282-S-045-FCL-002,C-2026-FCL,FCL-002,S-045,48,2026-08-30,initial,size_curve,0.11,Marcus Lee
A-1283-S-045-FCL-003,C-2026-FCL,FCL-003,S-045,72,2026-08-28,initial,door_index,0.06,Marcus Lee
A-1284-S-045-FCL-004,C-2026-FCL,FCL-004,S-045,59,2026-08-28,initial,fair_share,0.1,Marcus Lee
A-1285-S-045-FCL-005,C-2026-FCL,FCL-005,S-045,82,2026-08-29,initial,fair_share,0.09,Marcus Lee
A-1286-S-045-FCL-006,C-2026-FCL,FCL-006,S-045,52,2026-08-29,initial,door_index,0.13,Marcus Lee
A-1287-S-045-FCL-007,C-2026-FCL,FCL-007,S-045,61,2026-08-29,initial,manual_override,0.11,Marcus Lee
A-1288-S-045-FCL-008,C-2026-FCL,FCL-008,S-045,61,2026-08-28,initial,manual_override,0.08,Marcus Lee
A-1289-S-045-FCL-009,C-2026-FCL,FCL-009,S-045,46,2026-08-27,replenishment,fair_share,0.1,Marcus Lee
A-1290-S-045-FCL-010,C-2026-FCL,FCL-010,S-045,98,2026-08-30,initial,door_index,0.1,Marcus Lee
A-1291-S-092-FCL-001,C-2026-FCL,FCL-001,S-092,180,2026-08-29,initial,size_curve,0.13,Marcus Lee
A-1292-S-092-FCL-002,C-2026-FCL,FCL-002,S-092,39,2026-08-29,initial,fair_share,0.09,Marcus Lee
A-1293-S-092-FCL-003,C-2026-FCL,FCL-003,S-092,19,2026-08-28,initial,fair_share,0.06,Marcus Lee
A-1294-S-092-FCL-004,C-2026-FCL,FCL-004,S-092,43,2026-08-29,initial,size_curve,0.05,Marcus Lee
A-1295-S-092-FCL-005,C-2026-FCL,FCL-005,S-092,16,2026-08-29,initial,door_index,0.07,Marcus Lee
A-1296-S-092-FCL-006,C-2026-FCL,FCL-006,S-092,31,2026-08-29,initial,door_index,0.07,Marcus Lee
A-1297-S-092-FCL-007,C-2026-FCL,FCL-007,S-092,16,2026-08-29,replenishment,fair_share,0.05,Marcus Lee
A-1298-S-092-FCL-008,C-2026-FCL,FCL-008,S-092,58,2026-08-29,initial,fair_share,0.08,Marcus Lee
A-1299-S-092-FCL-009,C-2026-FCL,FCL-009,S-092,28,2026-08-28,initial,size_curve,0.13,Marcus Lee
A-1300-S-092-FCL-010,C-2026-FCL,FCL-010,S-092,57,2026-08-29,chase,manual_override,0.14,Marcus Lee
A-1301-S-040-FCL-001,C-2026-FCL,FCL-001,S-040,180,2026-08-30,initial,door_index,0.13,Marcus Lee
A-1302-S-040-FCL-002,C-2026-FCL,FCL-002,S-040,52,2026-08-27,initial,size_curve,0.11,Marcus Lee
A-1303-S-040-FCL-003,C-2026-FCL,FCL-003,S-040,80,2026-08-29,chase,door_index,0.14,Marcus Lee
A-1304-S-040-FCL-004,C-2026-FCL,FCL-004,S-040,58,2026-08-29,initial,fair_share,0.11,Marcus Lee
A-1305-S-040-FCL-005,C-2026-FCL,FCL-005,S-040,57,2026-08-29,replenishment,manual_override,0.07,Marcus Lee
A-1306-S-040-FCL-006,C-2026-FCL,FCL-006,S-040,45,2026-08-27,initial,fair_share,0.07,Marcus Lee
A-1307-S-040-FCL-007,C-2026-FCL,FCL-007,S-040,64,2026-08-28,initial,manual_override,0.07,Marcus Lee
A-1308-S-040-FCL-008,C-2026-FCL,FCL-008,S-040,85,2026-08-28,initial,manual_override,0.12,Marcus Lee
A-1309-S-040-FCL-009,C-2026-FCL,FCL-009,S-040,71,2026-08-27,initial,manual_override,0.11,Marcus Lee
A-1310-S-040-FCL-010,C-2026-FCL,FCL-010,S-040,90,2026-08-30,initial,door_index,0.1,Marcus Lee
A-1311-S-091-FCL-001,C-2026-FCL,FCL-001,S-091,180,2026-08-27,initial,manual_override,0.14,Marcus Lee
A-1312-S-091-FCL-002,C-2026-FCL,FCL-002,S-091,100,2026-08-28,initial,fair_share,0.06,Marcus Lee
A-1313-S-091-FCL-003,C-2026-FCL,FCL-003,S-091,90,2026-08-28,initial,size_curve,0.07,Marcus Lee
A-1314-S-091-FCL-004,C-2026-FCL,FCL-004,S-091,85,2026-08-27,initial,size_curve,0.09,Marcus Lee
A-1315-S-091-FCL-005,C-2026-FCL,FCL-005,S-091,139,2026-08-27,initial,manual_override,0.08,Marcus Lee
A-1316-S-091-FCL-006,C-2026-FCL,FCL-006,S-091,128,2026-08-30,initial,door_index,0.08,Marcus Lee
A-1317-S-091-FCL-007,C-2026-FCL,FCL-007,S-091,89,2026-08-28,replenishment,size_curve,0.13,Marcus Lee
A-1318-S-091-FCL-008,C-2026-FCL,FCL-008,S-091,145,2026-08-30,initial,door_index,0.06,Marcus Lee
A-1319-S-091-FCL-009,C-2026-FCL,FCL-009,S-091,89,2026-08-28,initial,door_index,0.08,Marcus Lee
A-1320-S-091-FCL-010,C-2026-FCL,FCL-010,S-091,122,2026-08-28,initial,size_curve,0.07,Marcus Lee
A-1321-S-088-FCL-001,C-2026-FCL,FCL-001,S-088,220,2026-08-29,transfer,size_curve,0.05,Marcus Lee
A-1322-S-088-FCL-002,C-2026-FCL,FCL-002,S-088,59,2026-08-28,replenishment,manual_override,0.14,Marcus Lee
A-1323-S-088-FCL-003,C-2026-FCL,FCL-003,S-088,92,2026-08-30,initial,door_index,0.14,Marcus Lee
A-1324-S-088-FCL-004,C-2026-FCL,FCL-004,S-088,54,2026-08-29,initial,door_index,0.1,Marcus Lee
A-1325-S-088-FCL-005,C-2026-FCL,FCL-005,S-088,73,2026-08-27,initial,manual_override,0.08,Marcus Lee
A-1326-S-088-FCL-006,C-2026-FCL,FCL-006,S-088,45,2026-08-28,replenishment,manual_override,0.13,Marcus Lee
A-1327-S-088-FCL-007,C-2026-FCL,FCL-007,S-088,84,2026-08-27,initial,manual_override,0.14,Marcus Lee
A-1328-S-088-FCL-008,C-2026-FCL,FCL-008,S-088,41,2026-08-28,initial,door_index,0.08,Marcus Lee
A-1329-S-088-FCL-009,C-2026-FCL,FCL-009,S-088,87,2026-08-30,initial,size_curve,0.08,Marcus Lee
A-1330-S-088-FCL-010,C-2026-FCL,FCL-010,S-088,66,2026-08-27,initial,manual_override,0.13,Marcus Lee
A-1331-S-028-FCL-001,C-2026-FCL,FCL-001,S-028,220,2026-08-28,initial,fair_share,0.11,Marcus Lee
A-1332-S-028-FCL-002,C-2026-FCL,FCL-002,S-028,42,2026-08-29,initial,size_curve,0.11,Marcus Lee
A-1333-S-028-FCL-003,C-2026-FCL,FCL-003,S-028,91,2026-08-27,transfer,door_index,0.14,Marcus Lee
A-1334-S-028-FCL-004,C-2026-FCL,FCL-004,S-028,44,2026-08-27,initial,fair_share,0.08,Marcus Lee
A-1335-S-028-FCL-005,C-2026-FCL,FCL-005,S-028,68,2026-08-28,initial,fair_share,0.12,Marcus Lee
A-1336-S-028-FCL-006,C-2026-FCL,FCL-006,S-028,51,2026-08-30,replenishment,manual_override,0.05,Marcus Lee
A-1337-S-028-FCL-007,C-2026-FCL,FCL-007,S-028,52,2026-08-30,replenishment,manual_override,0.08,Marcus Lee
A-1338-S-028-FCL-008,C-2026-FCL,FCL-008,S-028,54,2026-08-28,initial,fair_share,0.1,Marcus Lee
A-1339-S-028-FCL-009,C-2026-FCL,FCL-009,S-028,63,2026-08-30,initial,manual_override,0.09,Marcus Lee
A-1340-S-028-FCL-010,C-2026-FCL,FCL-010,S-028,47,2026-08-29,initial,manual_override,0.12,Marcus Lee
A-1341-S-081-FCL-001,C-2026-FCL,FCL-001,S-081,200,2026-08-29,initial,door_index,0.08,Marcus Lee
A-1342-S-081-FCL-002,C-2026-FCL,FCL-002,S-081,92,2026-08-27,initial,size_curve,0.11,Marcus Lee
A-1343-S-081-FCL-003,C-2026-FCL,FCL-003,S-081,72,2026-08-27,initial,fair_share,0.15,Marcus Lee
A-1344-S-081-FCL-004,C-2026-FCL,FCL-004,S-081,68,2026-08-30,replenishment,door_index,0.1,Marcus Lee
A-1345-S-081-FCL-005,C-2026-FCL,FCL-005,S-081,98,2026-08-27,initial,fair_share,0.12,Marcus Lee
A-1346-S-081-FCL-006,C-2026-FCL,FCL-006,S-081,58,2026-08-27,initial,size_curve,0.09,Marcus Lee
