confirmation_id,allocation_id,shipment_id,campaign_id,store_id,sku,received_quantity,received_date,receipt_status,receiving_exception_type,receiving_owner,visit_id,visit_date,visit_timestamp,visit_status,gps_coordinates,checklist_completion_pct,planogram_compliance,pricing_accuracy,on_shelf_availability_pct,training_completion_flag,audit_level,audit_status,compliance_score,audit_comments,exception_flag,non_completion_reason,campaign_store_status,confirmation_timestamp
CONF-395-S-005-PEACH-010,A-406-S-005-PEACH-010,SH-406-S-005-PEACH-010,C-2026-PEACH,S-005,PEACH-010,69,2026-06-29,accepted,none,Mark Thompson,V-395-S-005,2026-07-10,2026-07-10T09:00:00-04:00,completed,"44.093,-87.4376",0.64,True,True,0.44,True,L2,rejected,65.6,Campaign setup not completed by launch date.,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-07-10T09:45:00-04:00
CONF-396-S-005-PEACH-011,A-407-S-005-PEACH-011,SH-407-S-005-PEACH-011,C-2026-PEACH,S-005,PEACH-011,73,2026-06-28,accepted,none,Lisa Wong,V-396-S-005,2026-07-04,2026-07-04T13:15:00-04:00,completed,"46.9731,-119.6068",0.92,True,True,0.98,True,L3,approved,92.3,,False,,completed,2026-07-04T13:45:00-04:00
CONF-397-S-005-PEACH-012,A-408-S-005-PEACH-012,SH-408-S-005-PEACH-012,C-2026-PEACH,S-005,PEACH-012,53,2026-06-27,accepted,none,Lisa Wong,V-397-S-005,2026-07-07,2026-07-07T15:00:00-04:00,completed,"37.5664,-76.5824",0.89,True,True,0.98,True,L1,approved,82.5,,False,,completed,2026-07-07T15:45:00-04:00
CONF-398-S-096-PEACH-001,A-409-S-096-PEACH-001,SH-409-S-096-PEACH-001,C-2026-PEACH,S-096,PEACH-001,204,2026-06-30,accepted,none,Ben Carter,V-398-S-096,2026-07-05,2026-07-05T11:15:00-07:00,completed,"44.208,-110.823",0.98,True,True,0.82,True,L1,approved,82.4,,False,,completed,2026-07-05T12:45:00-07:00
CONF-399-S-096-PEACH-002,A-410-S-096-PEACH-002,SH-410-S-096-PEACH-002,C-2026-PEACH,S-096,PEACH-002,62,2026-06-27,partial,shortage,Jess Brooks,V-399-S-096,2026-07-07,2026-07-07T12:00:00-07:00,completed,"39.163,-89.3626",1.0,True,True,0.84,True,L1,approved,83.8,Minor shortage noted during receiving.,True,,completed,2026-07-07T13:30:00-07:00
CONF-400-S-096-PEACH-003,A-411-S-096-PEACH-003,SH-411-S-096-PEACH-003,C-2026-PEACH,S-096,PEACH-003,87,2026-06-28,accepted,none,Ben Carter,V-400-S-096,2026-07-07,2026-07-07T13:00:00-07:00,completed,"26.3685,-78.4777",0.94,True,True,0.96,True,L1,approved,80.0,,False,,completed,2026-07-07T15:45:00-07:00
CONF-401-S-096-PEACH-004,A-412-S-096-PEACH-004,SH-412-S-096-PEACH-004,C-2026-PEACH,S-096,PEACH-004,66,2026-06-28,accepted,none,Ravi Kumar,V-401-S-096,2026-07-06,2026-07-06T15:00:00-07:00,completed,"43.7695,-99.0652",0.9,True,True,0.97,True,L1,approved,95.8,,False,,completed,2026-07-06T18:30:00-07:00
CONF-402-S-096-PEACH-005,A-413-S-096-PEACH-005,SH-413-S-096-PEACH-005,C-2026-PEACH,S-096,PEACH-005,88,2026-06-27,accepted,none,Rachel Green,V-402-S-096,2026-07-03,2026-07-03T09:30:00-07:00,completed,"39.253,-106.0254",0.91,True,True,0.83,True,L3,approved,74.9,,False,,completed,2026-07-03T11:15:00-07:00
CONF-403-S-096-PEACH-006,A-414-S-096-PEACH-006,SH-414-S-096-PEACH-006,C-2026-PEACH,S-096,PEACH-006,83,2026-06-28,partial,overage,Ravi Kumar,V-403-S-096,2026-07-06,2026-07-06T08:00:00-07:00,completed,"31.5246,-80.1893",0.94,False,True,0.92,True,L2,rejected,62.7,Multiple compliance issues identified.,True,,completed,2026-07-06T09:30:00-07:00
CONF-404-S-096-PEACH-007,A-415-S-096-PEACH-007,SH-415-S-096-PEACH-007,C-2026-PEACH,S-096,PEACH-007,76,2026-06-28,accepted,none,Sofia Reyes,V-404-S-096,2026-07-03,2026-07-03T11:45:00-07:00,completed,"28.042,-79.4077",0.81,True,True,1.0,True,L1,approved,77.5,,False,,completed,2026-07-03T12:45:00-07:00
CONF-405-S-096-PEACH-008,A-416-S-096-PEACH-008,SH-416-S-096-PEACH-008,C-2026-PEACH,S-096,PEACH-008,84,2026-06-30,accepted,none,Sofia Reyes,V-405-S-096,2026-07-15,2026-07-15T17:15:00-07:00,in_progress,"28.2808,-71.651",0.62,False,True,0.63,True,L1,rejected,45.3,Campaign setup not completed by launch date.,True,Store did not begin setup; staff absence.,not_started,2026-07-15T17:00:00-07:00
CONF-406-S-096-PEACH-009,A-417-S-096-PEACH-009,SH-417-S-096-PEACH-009,C-2026-PEACH,S-096,PEACH-009,84,2026-06-28,accepted,none,Jess Brooks,V-406-S-096,2026-07-06,2026-07-06T09:15:00-07:00,completed,"35.2658,-84.8505",0.82,True,True,0.83,True,L3,approved,74.2,,False,,completed,2026-07-06T10:45:00-07:00
CONF-407-S-096-PEACH-010,A-418-S-096-PEACH-010,SH-418-S-096-PEACH-010,C-2026-PEACH,S-096,PEACH-010,83,2026-06-30,accepted,none,Rachel Green,V-407-S-096,2026-07-03,2026-07-03T08:45:00-07:00,completed,"43.599,-108.5716",0.8,True,True,0.98,True,L1,approved,71.7,,False,,completed,2026-07-03T08:45:00-07:00
CONF-408-S-096-PEACH-011,A-419-S-096-PEACH-011,SH-419-S-096-PEACH-011,C-2026-PEACH,S-096,PEACH-011,79,2026-06-26,partial,overage,Kevin Liu,V-408-S-096,2026-07-06,2026-07-06T13:00:00-07:00,completed,"41.5553,-113.0213",0.92,True,True,0.97,True,L1,approved,73.9,Minor overage noted during receiving.,True,,completed,2026-07-06T15:15:00-07:00
CONF-409-S-096-PEACH-012,A-420-S-096-PEACH-012,SH-420-S-096-PEACH-012,C-2026-PEACH,S-096,PEACH-012,64,2026-06-27,accepted,none,Lisa Wong,V-409-S-096,2026-07-05,2026-07-05T10:00:00-07:00,completed,"39.4505,-86.2297",0.94,True,True,0.84,True,L1,approved,83.5,,False,,completed,2026-07-05T11:30:00-07:00
CONF-410-S-061-PEACH-001,A-421-S-061-PEACH-001,SH-421-S-061-PEACH-001,C-2026-PEACH,S-061,PEACH-001,160,2026-06-29,accepted,none,Jess Brooks,V-410-S-061,2026-07-04,2026-07-04T11:15:00-05:00,completed,"27.1913,-76.3696",0.99,True,True,0.91,True,L1,pending,73.0,,False,,completed,2026-07-04T14:30:00-05:00
CONF-411-S-061-PEACH-002,A-422-S-061-PEACH-002,SH-422-S-061-PEACH-002,C-2026-PEACH,S-061,PEACH-002,49,2026-06-30,accepted,none,Ben Carter,V-411-S-061,2026-07-04,2026-07-04T16:15:00-05:00,completed,"41.3438,-96.1087",0.88,True,True,0.85,True,L1,approved,80.1,,False,,completed,2026-07-04T18:45:00-05:00
CONF-412-S-061-PEACH-003,A-423-S-061-PEACH-003,SH-423-S-061-PEACH-003,C-2026-PEACH,S-061,PEACH-003,64,2026-06-26,accepted,none,Sofia Reyes,V-412-S-061,2026-07-06,2026-07-06T17:45:00-05:00,completed,"28.9701,-76.5212",0.8,True,True,0.95,True,L1,approved,94.7,,False,,completed,2026-07-06T18:15:00-05:00
CONF-413-S-061-PEACH-004,A-424-S-061-PEACH-004,SH-424-S-061-PEACH-004,C-2026-PEACH,S-061,PEACH-004,41,2026-06-28,accepted,none,Kevin Liu,V-413-S-061,2026-07-05,2026-07-05T08:00:00-05:00,completed,"30.6507,-106.3237",0.86,True,True,0.96,True,L1,approved,93.3,,False,,completed,2026-07-05T09:15:00-05:00
CONF-414-S-061-PEACH-006,A-426-S-061-PEACH-006,SH-426-S-061-PEACH-006,C-2026-PEACH,S-061,PEACH-006,49,2026-06-30,partial,shortage,Ben Carter,V-414-S-061,2026-07-01,2026-07-01T13:45:00-05:00,completed,"26.5353,-78.2023",0.93,False,True,0.81,True,L1,rejected,50.8,Significant shortage in received quantity.,True,,completed,2026-07-01T14:15:00-05:00
CONF-415-S-061-PEACH-007,A-427-S-061-PEACH-007,SH-427-S-061-PEACH-007,C-2026-PEACH,S-061,PEACH-007,40,2026-06-26,accepted,none,Amy Davis,V-415-S-061,2026-07-08,2026-07-08T09:15:00-05:00,completed,"40.981,-99.0064",0.8,True,True,0.93,True,L1,approved,89.2,,False,,completed,2026-07-08T12:00:00-05:00
CONF-416-S-061-PEACH-008,A-428-S-061-PEACH-008,SH-428-S-061-PEACH-008,C-2026-PEACH,S-061,PEACH-008,75,2026-06-30,partial,shortage,Ben Carter,V-416-S-061,2026-07-07,2026-07-07T11:30:00-05:00,completed,"38.1662,-108.5865",0.83,True,True,0.97,True,L2,approved,94.3,Minor shortage noted during receiving.,True,,completed,2026-07-07T11:00:00-05:00
CONF-417-S-061-PEACH-009,A-429-S-061-PEACH-009,SH-429-S-061-PEACH-009,C-2026-PEACH,S-061,PEACH-009,69,2026-06-28,accepted,substitution,Mark Thompson,V-417-S-061,2026-07-05,2026-07-05T09:45:00-05:00,completed,"46.5899,-84.2292",0.88,True,True,0.82,True,L1,approved,80.9,Minor substitution noted during receiving.,True,,completed,2026-07-05T11:15:00-05:00
CONF-418-S-061-PEACH-010,A-430-S-061-PEACH-010,SH-430-S-061-PEACH-010,C-2026-PEACH,S-061,PEACH-010,96,2026-06-27,accepted,none,Kevin Liu,V-418-S-061,2026-07-01,2026-07-01T11:30:00-05:00,completed,"39.3445,-117.7499",0.86,True,True,0.87,True,L1,approved,97.9,,False,,completed,2026-07-01T13:15:00-05:00
CONF-419-S-061-PEACH-011,A-431-S-061-PEACH-011,SH-431-S-061-PEACH-011,C-2026-PEACH,S-061,PEACH-011,88,2026-06-26,accepted,none,Sofia Reyes,V-419-S-061,2026-07-03,2026-07-03T10:30:00-05:00,completed,"32.076,-81.4252",0.82,True,True,0.87,True,L2,approved,80.9,,False,,completed,2026-07-03T11:45:00-05:00
CONF-420-S-061-PEACH-012,A-432-S-061-PEACH-012,SH-432-S-061-PEACH-012,C-2026-PEACH,S-061,PEACH-012,46,2026-06-30,accepted,none,Jess Brooks,V-420-S-061,2026-07-11,2026-07-11T11:45:00-05:00,in_progress,"37.8665,-117.9269",0.7,True,True,0.69,True,L1,pending,68.5,,True,Store did not begin setup; staff absence.,not_started,2026-07-11T12:45:00-05:00
CONF-421-S-068-PEACH-001,A-433-S-068-PEACH-001,SH-433-S-068-PEACH-001,C-2026-PEACH,S-068,PEACH-001,218,2026-06-29,accepted,none,Amy Davis,V-421-S-068,2026-07-05,2026-07-05T09:45:00-07:00,completed,"32.3896,-90.5017",0.8,True,True,0.84,True,L1,approved,78.5,,False,,completed,2026-07-05T11:15:00-07:00
CONF-422-S-068-PEACH-002,A-434-S-068-PEACH-002,SH-434-S-068-PEACH-002,C-2026-PEACH,S-068,PEACH-002,50,2026-06-30,accepted,none,Amy Davis,V-422-S-068,2026-07-05,2026-07-05T11:45:00-07:00,completed,"41.7381,-115.8823",0.95,True,True,0.87,True,L2,approved,73.7,,False,,completed,2026-07-05T11:45:00-07:00
CONF-423-S-068-PEACH-003,A-435-S-068-PEACH-003,SH-435-S-068-PEACH-003,C-2026-PEACH,S-068,PEACH-003,52,2026-06-30,accepted,none,Jess Brooks,V-423-S-068,2026-07-02,2026-07-02T12:00:00-07:00,completed,"46.5828,-112.5424",0.9,True,True,0.82,True,L1,pending,71.4,,False,,completed,2026-07-02T14:00:00-07:00
CONF-424-S-068-PEACH-004,A-436-S-068-PEACH-004,SH-436-S-068-PEACH-004,C-2026-PEACH,S-068,PEACH-004,36,2026-06-30,accepted,none,Kevin Liu,V-424-S-068,2026-07-07,2026-07-07T08:30:00-07:00,completed,"41.2354,-97.7896",0.98,True,True,0.81,True,L1,approved,92.9,,False,,completed,2026-07-07T08:15:00-07:00
CONF-425-S-068-PEACH-005,A-437-S-068-PEACH-005,SH-437-S-068-PEACH-005,C-2026-PEACH,S-068,PEACH-005,27,2026-06-29,accepted,none,Ravi Kumar,V-425-S-068,2026-07-03,2026-07-03T10:45:00-07:00,completed,"45.9582,-87.8813",0.96,True,True,0.89,True,L1,approved,91.3,,False,,completed,2026-07-03T13:45:00-07:00
CONF-426-S-068-PEACH-006,A-438-S-068-PEACH-006,SH-438-S-068-PEACH-006,C-2026-PEACH,S-068,PEACH-006,24,2026-06-28,partial,shortage,Kevin Liu,V-426-S-068,2026-07-07,2026-07-07T12:15:00-07:00,completed,"25.5536,-77.8083",0.96,True,True,0.97,True,L1,rejected,43.4,Significant shortage in received quantity.,True,,completed,2026-07-07T15:45:00-07:00
CONF-427-S-068-PEACH-007,A-439-S-068-PEACH-007,SH-439-S-068-PEACH-007,C-2026-PEACH,S-068,PEACH-007,48,2026-07-01,accepted,none,Ravi Kumar,V-427-S-068,2026-07-02,2026-07-02T14:45:00-07:00,completed,"33.9873,-110.659",0.81,False,True,0.92,True,L2,pending,64.8,,False,,completed,2026-07-02T14:45:00-07:00
CONF-428-S-068-PEACH-008,A-440-S-068-PEACH-008,SH-440-S-068-PEACH-008,C-2026-PEACH,S-068,PEACH-008,51,2026-06-30,accepted,none,Amy Davis,V-428-S-068,2026-07-02,2026-07-02T17:15:00-07:00,completed,"37.9226,-99.066",0.86,True,True,0.96,True,L1,approved,70.2,,False,,completed,2026-07-02T20:00:00-07:00
CONF-429-S-068-PEACH-009,A-441-S-068-PEACH-009,SH-441-S-068-PEACH-009,C-2026-PEACH,S-068,PEACH-009,39,2026-06-29,accepted,none,Ravi Kumar,V-429-S-068,2026-07-07,2026-07-07T12:15:00-07:00,completed,"41.5132,-90.4321",0.94,True,True,0.82,True,L3,approved,97.7,,False,,completed,2026-07-07T12:15:00-07:00
CONF-430-S-068-PEACH-010,A-442-S-068-PEACH-010,SH-442-S-068-PEACH-010,C-2026-PEACH,S-068,PEACH-010,52,2026-06-27,accepted,substitution,Sofia Reyes,V-430-S-068,2026-07-07,2026-07-07T08:45:00-07:00,completed,"39.1894,-79.0237",0.89,False,True,0.92,True,L3,rejected,66.5,Multiple compliance issues identified.,True,,completed,2026-07-07T09:00:00-07:00
CONF-431-S-068-PEACH-011,A-443-S-068-PEACH-011,SH-443-S-068-PEACH-011,C-2026-PEACH,S-068,PEACH-011,19,2026-07-01,accepted,none,Lisa Wong,V-431-S-068,2026-07-10,2026-07-10T16:00:00-07:00,in_progress,"36.546,-73.6288",0.61,True,True,0.66,True,L1,approved,91.2,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-07-10T19:45:00-07:00
CONF-432-S-068-PEACH-012,A-444-S-068-PEACH-012,SH-444-S-068-PEACH-012,C-2026-PEACH,S-068,PEACH-012,19,2026-07-01,accepted,none,Lisa Wong,V-432-S-068,2026-07-03,2026-07-03T16:00:00-07:00,completed,"29.5934,-97.5616",0.81,True,True,1.0,True,L1,approved,71.3,,False,,completed,2026-07-03T18:00:00-07:00
CONF-433-S-049-PEACH-001,A-445-S-049-PEACH-001,SH-445-S-049-PEACH-001,C-2026-PEACH,S-049,PEACH-001,207,2026-06-29,accepted,none,Kevin Liu,V-433-S-049,2026-07-02,2026-07-02T10:45:00-05:00,completed,"38.8147,-99.269",0.83,True,True,0.86,True,L2,pending,81.3,,False,,completed,2026-07-02T11:15:00-05:00
CONF-434-S-049-PEACH-002,A-446-S-049-PEACH-002,SH-446-S-049-PEACH-002,C-2026-PEACH,S-049,PEACH-002,17,2026-07-01,accepted,none,Amy Davis,V-434-S-049,2026-07-06,2026-07-06T10:45:00-05:00,completed,"26.731,-93.0082",0.88,True,True,0.92,True,L2,approved,83.2,,False,,completed,2026-07-06T12:00:00-05:00
CONF-435-S-049-PEACH-003,A-447-S-049-PEACH-003,SH-447-S-049-PEACH-003,C-2026-PEACH,S-049,PEACH-003,33,2026-06-27,accepted,none,Rachel Green,V-435-S-049,2026-07-01,2026-07-01T17:00:00-05:00,completed,"39.6189,-79.7768",1.0,True,True,0.98,True,L1,approved,80.7,,False,,completed,2026-07-01T20:00:00-05:00
CONF-436-S-049-PEACH-004,A-448-S-049-PEACH-004,SH-448-S-049-PEACH-004,C-2026-PEACH,S-049,PEACH-004,16,2026-06-29,accepted,none,Ben Carter,V-436-S-049,2026-07-08,2026-07-08T09:15:00-05:00,completed,"43.6416,-73.4777",0.83,True,True,0.84,True,L1,approved,74.4,,False,,completed,2026-07-08T09:30:00-05:00
CONF-437-S-049-PEACH-005,A-449-S-049-PEACH-005,SH-449-S-049-PEACH-005,C-2026-PEACH,S-049,PEACH-005,40,2026-06-29,accepted,none,Mark Thompson,V-437-S-049,2026-07-05,2026-07-05T15:45:00-05:00,completed,"39.031,-87.5487",0.89,True,True,0.85,True,L2,approved,78.6,,False,,completed,2026-07-05T15:15:00-05:00
CONF-438-S-049-PEACH-006,A-450-S-049-PEACH-006,SH-450-S-049-PEACH-006,C-2026-PEACH,S-049,PEACH-006,32,2026-06-30,accepted,none,Kevin Liu,V-438-S-049,2026-07-02,2026-07-02T16:45:00-05:00,completed,"40.6324,-71.4551",0.97,True,True,0.98,True,L1,approved,90.1,,False,,completed,2026-07-02T18:30:00-05:00
CONF-439-S-049-PEACH-007,A-451-S-049-PEACH-007,SH-451-S-049-PEACH-007,C-2026-PEACH,S-049,PEACH-007,28,2026-06-27,accepted,none,Kevin Liu,V-439-S-049,2026-07-07,2026-07-07T10:15:00-05:00,completed,"34.8414,-100.942",0.96,True,True,0.91,True,L1,approved,78.7,,False,,completed,2026-07-07T11:15:00-05:00
CONF-440-S-049-PEACH-008,A-452-S-049-PEACH-008,SH-452-S-049-PEACH-008,C-2026-PEACH,S-049,PEACH-008,49,2026-06-28,accepted,none,Ben Carter,V-440-S-049,2026-07-03,2026-07-03T08:30:00-05:00,completed,"29.2439,-71.9377",0.91,True,True,0.88,True,L3,approved,81.4,,False,,completed,2026-07-03T09:45:00-05:00
CONF-441-S-049-PEACH-009,A-453-S-049-PEACH-009,SH-453-S-049-PEACH-009,C-2026-PEACH,S-049,PEACH-009,23,2026-07-01,accepted,none,Sofia Reyes,V-441-S-049,2026-07-03,2026-07-03T17:15:00-05:00,completed,"42.2844,-83.2598",0.97,True,True,0.94,True,L1,approved,82.1,,False,,completed,2026-07-03T18:30:00-05:00
CONF-442-S-049-PEACH-010,A-454-S-049-PEACH-010,SH-454-S-049-PEACH-010,C-2026-PEACH,S-049,PEACH-010,55,2026-06-28,accepted,none,Kevin Liu,V-442-S-049,2026-07-05,2026-07-05T11:00:00-05:00,completed,"38.8718,-82.6982",1.0,True,True,0.83,False,L1,pending,67.4,,False,,completed,2026-07-05T13:15:00-05:00
CONF-443-S-049-PEACH-011,A-455-S-049-PEACH-011,SH-455-S-049-PEACH-011,C-2026-PEACH,S-049,PEACH-011,53,2026-06-30,accepted,none,Jess Brooks,V-443-S-049,2026-07-02,2026-07-02T11:00:00-05:00,completed,"30.0077,-114.0896",0.84,True,True,0.83,True,L1,approved,86.6,,False,,completed,2026-07-02T13:00:00-05:00
CONF-444-S-049-PEACH-012,A-456-S-049-PEACH-012,SH-456-S-049-PEACH-012,C-2026-PEACH,S-049,PEACH-012,40,2026-06-29,accepted,none,Tom Harris,V-444-S-049,2026-07-05,2026-07-05T10:30:00-05:00,completed,"39.2849,-84.529",0.83,True,True,0.97,False,L3,approved,82.0,,False,,completed,2026-07-05T10:30:00-05:00
CONF-445-S-046-PEACH-001,A-457-S-046-PEACH-001,SH-457-S-046-PEACH-001,C-2026-PEACH,S-046,PEACH-001,191,2026-06-27,accepted,none,Ravi Kumar,V-445-S-046,2026-07-07,2026-07-07T17:00:00-07:00,completed,"37.2808,-76.0327",0.82,True,True,0.99,True,L1,approved,84.7,,False,,completed,2026-07-07T19:45:00-07:00
CONF-446-S-046-PEACH-002,A-458-S-046-PEACH-002,SH-458-S-046-PEACH-002,C-2026-PEACH,S-046,PEACH-002,81,2026-06-27,accepted,none,Kevin Liu,V-446-S-046,2026-07-05,2026-07-05T12:15:00-07:00,completed,"30.9254,-84.4589",0.86,True,True,0.9,True,L2,pending,61.3,,False,,completed,2026-07-05T14:45:00-07:00
CONF-447-S-046-PEACH-003,A-459-S-046-PEACH-003,SH-459-S-046-PEACH-003,C-2026-PEACH,S-046,PEACH-003,81,2026-06-28,accepted,none,Lisa Wong,V-447-S-046,2026-07-06,2026-07-06T11:45:00-07:00,completed,"47.218,-112.6694",0.87,True,True,0.92,True,L1,approved,75.9,,False,,completed,2026-07-06T11:15:00-07:00
CONF-448-S-046-PEACH-004,A-460-S-046-PEACH-004,SH-460-S-046-PEACH-004,C-2026-PEACH,S-046,PEACH-004,83,2026-06-30,accepted,none,Kevin Liu,V-448-S-046,2026-07-05,2026-07-05T15:30:00-07:00,completed,"36.3478,-118.7164",0.95,True,True,0.95,True,L1,approved,70.1,,False,,completed,2026-07-05T15:30:00-07:00
CONF-449-S-046-PEACH-005,A-461-S-046-PEACH-005,SH-461-S-046-PEACH-005,C-2026-PEACH,S-046,PEACH-005,65,2026-06-28,partial,overage,Jess Brooks,V-449-S-046,2026-07-08,2026-07-08T08:30:00-07:00,completed,"40.9868,-71.9493",0.83,True,True,0.85,True,L3,rejected,63.6,Multiple compliance issues identified.,True,,completed,2026-07-08T08:45:00-07:00
CONF-450-S-046-PEACH-006,A-462-S-046-PEACH-006,SH-462-S-046-PEACH-006,C-2026-PEACH,S-046,PEACH-006,58,2026-06-30,accepted,none,Sofia Reyes,V-450-S-046,2026-07-02,2026-07-02T09:30:00-07:00,completed,"31.2387,-79.9617",0.88,True,True,0.82,True,L1,approved,70.1,,False,,completed,2026-07-02T12:30:00-07:00
CONF-451-S-046-PEACH-008,A-464-S-046-PEACH-008,SH-464-S-046-PEACH-008,C-2026-PEACH,S-046,PEACH-008,61,2026-06-26,accepted,none,Lisa Wong,V-451-S-046,2026-07-11,2026-07-11T16:30:00-07:00,in_progress,"38.8968,-80.5769",0.66,True,True,0.41,True,L1,approved,90.7,,True,Store did not begin setup; staff absence.,not_started,2026-07-11T16:15:00-07:00
CONF-452-S-046-PEACH-009,A-465-S-046-PEACH-009,SH-465-S-046-PEACH-009,C-2026-PEACH,S-046,PEACH-009,42,2026-06-28,accepted,none,Ben Carter,V-452-S-046,2026-07-07,2026-07-07T12:00:00-07:00,completed,"28.4857,-103.9152",0.92,True,True,0.88,True,L2,approved,75.7,,False,,completed,2026-07-07T15:00:00-07:00
CONF-453-S-046-PEACH-010,A-466-S-046-PEACH-010,SH-466-S-046-PEACH-010,C-2026-PEACH,S-046,PEACH-010,60,2026-07-01,accepted,none,Ravi Kumar,V-453-S-046,2026-07-04,2026-07-04T15:30:00-07:00,completed,"36.5722,-94.6386",0.81,True,True,0.81,True,L1,approved,97.1,,False,,completed,2026-07-04T17:00:00-07:00
CONF-454-S-046-PEACH-011,A-467-S-046-PEACH-011,SH-467-S-046-PEACH-011,C-2026-PEACH,S-046,PEACH-011,84,2026-06-29,accepted,none,Amy Davis,V-454-S-046,2026-07-02,2026-07-02T12:15:00-07:00,completed,"29.5929,-77.1921",0.83,True,True,0.87,True,L1,pending,64.1,,False,,completed,2026-07-02T12:00:00-07:00
CONF-455-S-046-PEACH-012,A-468-S-046-PEACH-012,SH-468-S-046-PEACH-012,C-2026-PEACH,S-046,PEACH-012,68,2026-06-27,accepted,none,Lisa Wong,V-455-S-046,2026-07-07,2026-07-07T12:45:00-07:00,completed,"25.4161,-108.7055",0.98,True,True,0.99,True,L1,approved,89.6,,False,,completed,2026-07-07T13:15:00-07:00
CONF-456-S-078-PEACH-001,A-469-S-078-PEACH-001,SH-469-S-078-PEACH-001,C-2026-PEACH,S-078,PEACH-001,180,2026-06-29,accepted,none,Rachel Green,V-456-S-078,2026-07-03,2026-07-03T11:00:00-05:00,completed,"31.6533,-82.7051",0.96,True,True,0.92,True,L2,approved,97.9,,False,,completed,2026-07-03T14:00:00-05:00
CONF-457-S-078-PEACH-002,A-470-S-078-PEACH-002,SH-470-S-078-PEACH-002,C-2026-PEACH,S-078,PEACH-002,56,2026-06-26,accepted,none,Lisa Wong,V-457-S-078,2026-07-07,2026-07-07T13:15:00-05:00,completed,"42.2279,-116.3164",0.91,False,True,0.96,True,L1,approved,84.5,,False,,completed,2026-07-07T13:15:00-05:00
CONF-458-S-078-PEACH-003,A-471-S-078-PEACH-003,SH-471-S-078-PEACH-003,C-2026-PEACH,S-078,PEACH-003,60,2026-06-28,accepted,none,Ben Carter,V-458-S-078,2026-07-01,2026-07-01T14:15:00-05:00,completed,"33.5322,-113.5367",0.91,True,True,0.89,True,L1,approved,70.3,,False,,completed,2026-07-01T17:00:00-05:00
CONF-459-S-078-PEACH-004,A-472-S-078-PEACH-004,SH-472-S-078-PEACH-004,C-2026-PEACH,S-078,PEACH-004,41,2026-06-30,accepted,none,Tom Harris,V-459-S-078,2026-07-01,2026-07-01T11:00:00-05:00,completed,"28.1109,-89.5845",0.87,True,True,0.89,True,L1,approved,76.5,,False,,completed,2026-07-01T12:30:00-05:00
CONF-460-S-078-PEACH-005,A-473-S-078-PEACH-005,SH-473-S-078-PEACH-005,C-2026-PEACH,S-078,PEACH-005,72,2026-06-28,accepted,none,Lisa Wong,V-460-S-078,2026-07-01,2026-07-01T17:45:00-05:00,completed,"44.8499,-96.8266",0.98,True,True,0.93,True,L1,approved,96.7,,False,,completed,2026-07-01T17:15:00-05:00
CONF-461-S-078-PEACH-006,A-474-S-078-PEACH-006,SH-474-S-078-PEACH-006,C-2026-PEACH,S-078,PEACH-006,87,2026-06-30,accepted,none,Mark Thompson,V-461-S-078,2026-07-05,2026-07-05T12:30:00-05:00,completed,"27.8602,-119.1855",0.91,True,True,0.87,True,L1,approved,93.7,,False,,completed,2026-07-05T13:00:00-05:00
CONF-462-S-078-PEACH-007,A-475-S-078-PEACH-007,SH-475-S-078-PEACH-007,C-2026-PEACH,S-078,PEACH-007,38,2026-06-29,accepted,none,Sofia Reyes,V-462-S-078,2026-07-06,2026-07-06T09:45:00-05:00,completed,"32.2426,-99.6299",0.8,True,True,0.96,True,L1,approved,82.5,,False,,completed,2026-07-06T12:00:00-05:00
CONF-463-S-078-PEACH-008,A-476-S-078-PEACH-008,SH-476-S-078-PEACH-008,C-2026-PEACH,S-078,PEACH-008,69,2026-06-28,accepted,none,Tom Harris,V-463-S-078,2026-07-07,2026-07-07T10:15:00-05:00,completed,"33.4174,-101.7417",0.81,True,True,0.81,True,L2,approved,81.8,,False,,completed,2026-07-07T12:00:00-05:00
CONF-464-S-078-PEACH-009,A-477-S-078-PEACH-009,SH-477-S-078-PEACH-009,C-2026-PEACH,S-078,PEACH-009,34,2026-06-26,partial,shortage,Mark Thompson,V-464-S-078,2026-07-06,2026-07-06T10:30:00-05:00,completed,"29.8113,-90.4635",0.86,True,False,0.88,True,L2,rejected,59.7,Significant shortage in received quantity.,True,,completed,2026-07-06T12:00:00-05:00
CONF-465-S-078-PEACH-010,A-478-S-078-PEACH-010,SH-478-S-078-PEACH-010,C-2026-PEACH,S-078,PEACH-010,88,2026-06-29,accepted,none,Ravi Kumar,V-465-S-078,2026-07-01,2026-07-01T15:00:00-05:00,completed,"34.9987,-82.8203",0.86,True,True,0.89,True,L1,approved,94.7,,False,,completed,2026-07-01T15:45:00-05:00
CONF-466-S-078-PEACH-011,A-479-S-078-PEACH-011,SH-479-S-078-PEACH-011,C-2026-PEACH,S-078,PEACH-011,42,2026-07-01,accepted,none,Tom Harris,V-466-S-078,2026-07-07,2026-07-07T08:30:00-05:00,completed,"42.7559,-71.4715",1.0,True,True,0.96,True,L1,approved,92.6,,False,,completed,2026-07-07T11:00:00-05:00
